mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.001,LBFGS,success,-12.933687688833444,14.189721386
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.001,PGD,success,-13.179750218462607,2.461115123
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.001,FGSM,success,-13.05740006605415,6.311309837
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.001,Marabounosbt_ReLUViolation,success,-12.93367121647757,9.330349272
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.001,Marabousbt_ReLUViolation,success,-12.93367121647757,5.66016419
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.001,Marabounosbt_EarliestReLU,success,-17.562716089314673,39.218438162
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.001,Marabousbt_EarliestReLU,success,-12.93367121647757,11.122880831
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.001,VanillaMIPGurobi_1threads_1000.0m,success,-12.933687670137697,41.566413052
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.001,Sherlock_Gurobi_1threads_1000.0m,success,-12.933687688833434,6.190932498
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.002,LBFGS,success,-12.692402337385476,3.593596304
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.002,PGD,success,-13.203448276937042,0.000600608
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.002,FGSM,success,-12.939827091826881,0.001606857
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.002,Marabounosbt_ReLUViolation,success,-12.692386074127816,21.69968648
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.002,Marabousbt_ReLUViolation,success,-12.692386074127816,14.138181621
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.002,Marabounosbt_EarliestReLU,success,-12.692386074127816,74.118724019
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.002,Marabousbt_EarliestReLU,success,-12.692386074127828,26.152180921
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.002,VanillaMIPGurobi_1threads_1000.0m,success,-12.692402299993997,13.778682271
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.002,Sherlock_Gurobi_1threads_1000.0m,timeout,-1.0,3599.193470529
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.004,LBFGS,success,-12.209831634489522,5.100484874
mnist10x20.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.004,PGD,success,-13.025234489790286,0.128874291
