mnist20x80.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.001,LBFGS,success,-12.168933720206692,33.527053322
mnist20x80.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.001,PGD,success,-12.284675228132489,2.501831663
mnist20x80.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.001,FGSM,success,-12.204189862460357,7.402293353
mnist20x80.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.001,Marabounosbt_ReLUViolation,success,-13.171158988332323,2511.502216871
mnist20x80.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.001,Marabousbt_ReLUViolation,success,-10.9574451181819,480.991864511
mnist20x80.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.001,Marabounosbt_EarliestReLU,timeout,-1.0,3829.267486346
mnist20x80.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.001,Marabousbt_EarliestReLU,success,-12.16890337572068,1032.775528645
mnist20x80.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.001,VanillaMIPGurobi_1threads_1000.0m,error,-1.0,24.894269395
mnist20x80.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.001,Sherlock_Gurobi_1threads_1000.0m,success,-12.242708392007314,4.965932019
mnist20x80.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.002,LBFGS,success,-12.061820017979425,18.059470043
mnist20x80.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.002,PGD,success,-12.273521442690015,0.001135367
mnist20x80.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.002,FGSM,success,-12.13241066812023,0.001972471
mnist20x80.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.002,Marabounosbt_ReLUViolation,timeout,-1.0,3758.588600628
mnist20x80.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.002,Marabousbt_ReLUViolation,success,-10.85521591234963,1281.081368251
mnist20x80.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.002,Marabounosbt_EarliestReLU,timeout,-1.0,3779.736313168
mnist20x80.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.002,Marabousbt_EarliestReLU,success,-12.061789973362776,850.872346017
mnist20x80.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.002,VanillaMIPGurobi_1threads_1000.0m,error,-1.0,2.54625019
mnist20x80.nnet,MNISTlabel_0_index_0_.npy,1.0*y3 + -1.0*y1,0.002,Sherlock_Gurobi_1threads_1000.0m,success,-12.24270016581126,2.463681388
